52,760,0,52,Relatives
52,768,0,52,Relatives
52,769,0,769,Work
52,771,1,52,Relatives
52,780,0,780,Relatives
52,781,1,781,Work
52,787,0,52,Relatives
52,795,1,795,School
52,800,0,800,Work
52,801,0,801,Relatives
52,803,0,803,School
52,806,1,806,Work
52,810,0,52,Work
52,815,0,815,Relatives
52,823,0,823,School
52,836,1,836,Work
52,837,1,52,Work
52,854,0,854,Relatives
52,856,1,856,Relatives
52,858,0,52,Work
52,861,0,861,School
52,863,0,52,School
52,864,1,52,Relatives
52,865,0,52,Work
52,867,0,52,Work
52,871,1,52,Work
52,873,0,52,Work
52,886,1,52,School
52,887,1,887,School
52,888,0,52,Relatives
52,889,1,52,Relatives
52,897,0,897,Work
52,903,1,52,Work
52,905,1,905,Relatives
52,906,0,52,Work
52,909,1,52,Relatives
52,911,0,52,School
52,915,0,915,School
52,916,0,916,Relatives
52,919,1,52,Work
52,920,0,920,School
52,925,0,52,Work
52,928,1,928,Work
52,930,0,930,Work
52,937,0,937,Work
52,938,1,938,School
52,944,1,52,Work
52,949,0,52,School
52,950,0,950,Relatives
52,953,0,52,School
52,954,1,954,Work
52,962,0,962,Work
52,969,0,969,School
52,975,0,975,Relatives
52,976,0,52,Relatives
52,988,0,52,School
52,991,0,52,School
52,993,0,993,Relatives
52,994,0,52,Relatives
52,997,0,52,School
52,998,0,52,Relatives
52,1000,0,1000,Relatives
53,54,0,53,School
53,58,1,58,Relatives
53,59,1,53,Work
53,62,1,53,Work
53,67,0,53,School
53,70,1,53,School
53,81,0,53,Work
53,82,0,82,Work
53,88,0,53,School
53,89,1,53,Relatives
53,91,0,91,Work
53,93,0,93,Work
53,94,0,53,Relatives
53,97,1,97,School
53,102,0,102,Relatives
53,104,0,104,Work
53,106,0,106,Work
53,108,1,53,Relatives
53,110,0,110,Work
53,118,0,118,Work
53,121,1,53,School
53,125,0,53,School
53,128,0,128,School
53,134,1,134,Work
53,137,0,137,School
53,140,0,140,School
53,141,0,141,Relatives
53,143,0,143,Work
53,144,1,144,Relatives
53,146,1,146,Work
53,158,0,158,Work
53,159,0,53,Work
53,160,0,53,School
53,161,0,161,Work
53,165,0,53,Relatives
53,166,0,53,School
53,167,1,167,Work
53,170,1,53,Work
53,174,0,174,Relatives
53,177,0,53,Work
53,179,0,179,School
53,182,0,53,Relatives
53,185,1,185,Relatives
53,186,0,53,Work
53,187,0,53,Relatives
53,188,0,188,School
53,195,0,195,Relatives
53,196,1,53,Relatives
53,198,0,198,Work
53,200,1,53,School
53,207,1,207,School
53,212,0,53,School
53,214,0,214,Relatives
53,218,0,53,Relatives
53,219,0,219,School
53,220,0,220,Relatives
53,222,1,53,Relatives
53,224,0,224,Relatives
53,245,1,245,School
53,252,1,53,School
53,254,1,53,Work
53,256,0,53,Relatives
53,263,1,263,School
53,265,0,265,Work
53,267,1,53,School
53,269,0,53,Work
53,271,0,271,Relatives
53,279,1,279,Work
53,281,0,281,Relatives
53,284,0,53,Work
53,288,1,53,Relatives
53,293,0,293,Relatives
53,299,0,299,Relatives
53,302,0,302,Work
53,303,0,303,Relatives
53,305,0,53,School
53,307,0,307,School
53,317,0,53,School
53,326,0,326,Relatives
53,335,0,53,School
53,351,1,53,Relatives
53,353,0,353,School
53,358,0,358,School
53,361,0,53,School
53,372,0,372,School
53,375,0,375,Work
53,379,0,53,Work
53,386,0,386,Relatives
53,393,0,53,School
53,407,0,53,School
53,408,0,53,School
53,410,1,53,School
53,415,1,415,School
53,416,0,53,School
53,418,0,53,Work
53,419,0,419,Work
53,422,1,53,Work
53,425,1,425,School
53,441,0,441,Work
53,445,0,445,Work
53,446,0,53,School
53,449,0,53,School
53,452,0,53,Relatives
53,454,1,454,School
53,463,0,53,Relatives
53,477,1,477,Work
53,480,0,480,Relatives
53,484,1,484,School
53,485,0,485,Work
53,489,0,53,Relatives
53,490,0,53,Relatives
53,493,0,53,School
53,494,0,494,Work
53,505,0,53,School
53,510,0,510,Relatives
53,519,0,519,Relatives
53,522,0,522,School
53,532,1,53,Work
53,533,0,533,Relatives
53,538,0,538,School
53,540,0,540,Work
53,541,1,53,Relatives
53,550,0,53,Work
53,551,0,551,School
53,556,0,53,Relatives
53,561,0,561,School
53,563,1,53,School
53,568,1,568,School
53,579,1,53,School
53,581,0,53,Work
53,582,0,582,Work
53,584,0,584,School
53,590,0,53,Work
53,594,0,53,School
53,595,0,595,School
53,605,0,53,Relatives
53,607,0,607,Work
53,613,0,613,School
53,619,0,619,Work
53,620,0,53,Work
53,625,0,53,Relatives
53,627,1,53,School
53,628,0,53,School
53,629,0,629,Relatives
53,630,1,630,School
53,632,0,53,Work
53,648,1,53,School
53,649,1,649,Work
53,650,1,650,Relatives
53,657,0,53,School
53,658,0,658,School
53,664,0,664,School
53,666,1,53,Work
53,674,1,674,School
53,684,1,53,Relatives
53,692,0,692,School
53,701,0,53,School
53,711,0,53,School
53,722,1,53,Relatives
53,736,1,736,School
53,743,0,53,Work
53,757,1,53,Relatives
53,773,0,53,School
53,774,0,53,School
53,778,0,53,School
53,779,0,779,Work
53,783,0,53,Relatives
53,787,0,787,Relatives
53,802,0,53,Relatives
53,807,1,807,Relatives
53,815,1,53,Work
53,817,1,817,Relatives
53,819,0,819,School
53,822,0,822,Work
53,828,0,828,Relatives
53,831,0,53,Work
53,835,0,53,School
53,841,0,53,School
53,843,0,843,Work
53,844,0,844,Work
53,846,0,53,Relatives
53,849,0,53,Work
53,850,0,53,Relatives
53,855,0,855,Relatives
53,862,0,53,School
53,866,1,866,Relatives
53,872,0,53,School
53,879,0,879,Work
53,880,0,880,School
53,896,0,53,Work
53,898,1,898,Work
53,905,0,53,School
53,907,0,907,Relatives
53,909,1,53,Work
53,913,1,913,Relatives
53,917,0,917,School
53,919,0,919,Relatives
53,922,0,53,School
53,924,0,53,Work
53,927,0,53,Relatives
53,929,0,53,School
53,938,0,938,Relatives
53,947,0,947,School
53,948,0,53,Relatives
53,952,0,53,Relatives
53,953,0,953,Relatives
53,954,0,53,School
53,957,1,957,Relatives
53,960,0,960,School
53,963,0,963,Work
53,964,1,964,Relatives
53,969,0,969,School
53,970,0,53,Relatives
53,992,0,992,Work
53,996,1,996,Work
53,999,1,53,Work
54,56,0,56,Work
54,61,0,54,Work
54,64,0,54,Relatives
54,65,0,65,School
54,66,0,54,School
54,67,0,54,Relatives
54,68,1,54,Relatives
54,70,0,70,Relatives
54,73,0,73,School
54,75,1,75,Work
54,79,1,79,Work
54,83,0,83,Relatives
54,85,0,54,School
54,87,1,54,Work
54,88,0,54,Work
54,89,1,54,Relatives
54,91,0,54,School
54,92,0,92,School
54,95,0,95,School
54,99,0,54,Relatives
54,103,0,54,Relatives
54,105,1,54,School
54,106,1,54,Work
54,115,1,54,School
54,117,1,54,Relatives
54,120,1,54,School
54,124,0,124,Relatives
54,132,1,132,School
54,139,0,54,School
54,140,0,140,Work
54,141,0,54,Relatives
54,146,0,146,Work
54,147,0,147,Work
54,148,1,148,Relatives
54,149,1,54,Work
54,155,1,155,Relatives
54,156,1,156,School
54,159,1,54,School
54,171,1,171,School
54,175,0,54,School
54,176,0,54,Relatives
54,179,0,54,School
54,185,0,185,School
54,195,1,54,Relatives
54,197,0,54,School
54,199,0,54,Work
54,202,0,202,Relatives
54,203,0,54,Relatives
54,204,1,204,Relatives
54,205,0,205,Work
54,221,0,221,Work
54,228,1,228,School
54,231,0,54,School
54,239,0,54,Relatives
54,240,0,240,Relatives
54,244,0,54,School
54,247,0,247,School
54,250,1,250,School
54,252,0,54,Work
54,260,0,260,School
54,265,1,265,Work
54,309,0,54,Relatives
54,316,1,54,School
54,318,0,54,School
54,322,0,322,Work
54,323,0,323,School
54,325,0,54,Work
54,326,0,54,Relatives
54,329,0,54,School
54,331,0,54,School
54,337,1,337,School
54,343,0,54,School
54,353,0,353,Relatives
54,360,1,360,Work
54,361,0,54,Relatives
54,363,0,363,School
54,368,0,54,Relatives
54,370,0,54,Relatives
54,372,0,372,School
54,375,1,54,School
54,388,0,388,Work
54,390,0,54,Relatives
54,403,1,54,School
54,407,0,54,Work
54,413,1,54,Work
54,419,0,54,School
54,424,0,54,Relatives
54,432,0,54,School
54,441,0,54,School
54,444,0,444,Work
54,451,1,451,Relatives
54,453,1,453,Work
54,456,0,54,Relatives
54,457,0,457,Relatives
54,459,0,459,School
54,460,0,460,School
54,462,0,54,Relatives
54,479,0,54,School
54,485,1,485,School
54,491,0,54,Relatives
54,492,1,492,Relatives
54,496,0,54,Work
54,499,1,54,Work
54,500,0,54,School
54,511,1,54,School
54,522,0,522,Relatives
54,523,0,54,Work
54,528,1,54,Work
54,542,1,54,Work
54,546,1,546,Relatives
54,547,0,54,Work
54,548,0,54,Work
54,555,0,555,School
54,560,0,560,Relatives
54,561,0,54,School
54,572,0,54,Relatives
54,574,0,574,Relatives
54,577,0,577,Work
54,579,1,54,School
54,581,0,54,Work
54,589,0,54,School
54,600,1,600,Work
54,601,0,54,School
54,604,1,54,Work
54,605,0,54,Relatives
54,606,0,606,Relatives
54,608,0,608,Relatives
54,609,0,54,Work
54,610,0,610,School
54,611,1,611,School
54,621,0,621,Relatives
54,628,0,628,Work
54,639,0,639,Work
54,640,0,54,Work
54,645,0,54,Work
54,658,0,54,Work
54,665,1,54,Work
54,669,0,669,Relatives
54,672,1,672,Relatives
54,673,0,673,Work
54,677,0,677,School
54,678,0,678,Relatives
54,680,0,680,Work
54,684,0,684,Work
54,688,1,54,Relatives
54,690,0,54,School
54,692,0,54,Relatives
54,694,0,54,Relatives
54,696,0,696,Relatives
54,698,1,54,Work
54,706,0,54,School
54,710,0,710,Work
54,717,0,717,Work
54,733,1,733,Work
54,739,0,739,Work
54,750,0,54,Relatives
54,754,1,54,School
54,759,1,54,Relatives
54,760,0,760,Relatives
54,770,0,54,Relatives
54,773,0,54,School
54,777,1,777,School
54,780,1,780,Relatives
54,782,0,54,Work
54,786,1,786,Work
54,787,1,787,Work
54,790,0,54,Relatives
54,792,0,792,Relatives
54,796,0,796,Relatives
54,805,0,54,School
54,810,0,810,Work
54,814,0,814,Work
54,824,1,824,Relatives
54,827,0,827,Relatives
54,844,0,54,Relatives
54,851,1,851,School
54,852,1,852,Relatives
54,853,1,54,Relatives
54,854,0,854,School
54,870,1,870,Relatives
54,881,0,54,School
54,883,1,883,School
54,887,0,54,Relatives
54,888,0,54,Work
54,900,0,900,Relatives
54,901,1,901,Work
54,902,0,54,Relatives
54,911,0,54,Work
54,913,1,913,School
54,922,0,922,Relatives
54,934,0,54,Work
54,939,0,939,Relatives
54,940,0,940,Work
54,944,0,54,Work
54,949,0,949,School
54,950,0,54,School
54,951,0,951,School
54,952,1,952,Relatives
54,962,0,54,Relatives
54,978,0,978,School
54,994,1,994,Work
54,997,0,997,Relatives
55,57,0,55,Relatives
55,58,0,58,Work
55,60,0,60,School
55,61,0,55,Relatives
55,65,0,55,School
55,66,0,66,Work
55,70,0,55,Work
55,74,1,55,Work
55,75,0,55,Relatives
55,76,0,55,Relatives
55,77,1,55,School
55,78,1,55,Work
55,84,0,84,Work
55,86,0,55,Relatives
55,87,1,87,Relatives
55,89,1,89,Work
55,91,1,55,Relatives
55,98,1,55,School
55,112,0,112,Relatives
55,115,0,115,Work
55,123,0,123,Relatives
55,124,0,55,School
55,128,0,128,Work
55,135,0,55,Relatives
55,140,1,140,Relatives
55,141,0,141,School
55,145,0,145,Work
55,147,0,55,School
55,151,0,55,Relatives
55,152,0,55,School
55,157,1,157,Work
55,158,0,158,Relatives
55,161,0,161,Work
55,162,0,55,Relatives
55,168,0,168,Relatives
55,172,0,55,Relatives
55,173,0,173,Relatives
55,174,0,174,Relatives
55,180,0,55,Work
55,181,0,181,School
55,188,0,55,Relatives
55,195,0,55,Work
55,197,1,197,School
55,199,1,55,Work
55,201,1,55,School
55,204,1,55,Work
55,210,0,210,Work
55,214,0,55,Work
55,219,1,55,Relatives
55,229,1,229,Work
55,232,0,232,Work
55,242,1,242,School
55,254,0,55,Relatives
55,260,1,260,Work
55,261,1,55,Relatives
55,280,0,280,Relatives
55,285,0,55,Work
55,297,0,55,Work
55,298,0,298,School
55,302,0,302,Work
55,303,0,55,School
55,306,0,306,School
55,328,0,55,Work
55,329,0,329,School
55,330,1,55,Work
55,333,0,55,Work
55,334,0,55,Work
55,338,0,338,Relatives
55,358,0,55,Work
55,359,1,359,Relatives
55,362,0,362,School
55,363,0,55,Work
55,368,1,368,Work
55,375,0,375,Relatives
55,388,0,55,School
55,391,0,391,Relatives
55,392,0,55,Work
55,395,0,395,Work
55,401,0,55,Work
55,403,0,55,Relatives
55,414,1,414,School
55,415,0,55,Work
55,421,0,55,School
55,423,0,55,School
55,429,0,429,School
55,430,0,430,Relatives
55,432,0,55,School
55,435,0,435,School
55,436,0,55,Relatives
55,438,1,438,Relatives
55,439,0,439,Relatives
55,440,0,55,Relatives
55,442,0,442,School
55,445,1,55,Work
55,451,0,55,School
55,455,1,55,Work
55,457,0,55,Work
55,460,0,55,Relatives
55,464,0,55,School
55,474,0,474,School
55,477,1,477,Work
55,478,0,55,Work
55,479,0,55,Relatives
55,480,1,55,School
55,483,0,483,School
55,488,0,488,Relatives
55,492,0,55,School
55,497,0,497,Work
55,498,0,55,School
55,500,0,55,Relatives
55,508,0,55,Relatives
55,513,0,55,School
55,516,1,55,Relatives
55,530,1,530,Relatives
55,533,0,55,School
55,541,0,541,Relatives
55,545,0,55,Relatives
55,551,0,551,Relatives
55,559,1,55,School
55,563,0,563,Relatives
55,567,0,55,School
55,573,0,55,Work
55,574,0,55,School
55,576,0,576,Relatives
55,577,0,55,Work
55,584,0,55,School
55,586,0,586,School
55,590,1,590,Relatives
55,592,0,55,Relatives
55,594,0,594,Relatives
55,598,1,598,Work
55,600,0,600,School
55,602,0,55,School
55,615,0,55,School
55,618,0,618,Work
55,621,1,621,School
55,624,0,624,Relatives
55,634,0,634,School
55,635,0,55,Work
55,641,0,641,School
55,646,0,646,School
55,663,1,663,Relatives
55,681,1,55,Relatives
55,682,0,682,School
55,685,1,685,Work
55,686,0,686,School
55,687,1,55,School
55,699,0,55,Relatives
55,700,0,55,School
55,701,1,701,Work
55,707,0,707,Relatives
55,716,0,716,Work
55,726,1,55,Work
55,729,0,729,Work
55,734,1,55,School
55,740,0,740,Relatives
55,746,0,746,Work
55,751,0,55,Work
55,752,1,55,Relatives
55,756,1,55,Relatives
55,759,1,759,Work
55,769,0,55,School
55,770,0,770,Relatives
55,772,1,55,Work
55,776,0,55,School
55,779,0,55,School
55,781,0,55,School
55,788,1,55,Work
55,801,0,801,Relatives
55,805,1,805,Relatives
55,806,0,806,Work
55,807,0,55,School
55,812,0,812,School
55,818,0,55,Work
55,823,0,55,Work
55,830,0,830,Relatives
55,839,1,55,School
55,841,0,55,Work
55,842,0,842,Relatives
55,847,0,55,School
55,848,0,848,Work
55,849,0,55,Relatives
55,861,1,55,School
55,865,0,55,Relatives
55,867,0,867,Work
55,875,0,875,Work
55,884,0,55,Work
55,892,0,892,School
55,893,1,893,Relatives
55,897,1,897,Relatives
55,902,1,902,Relatives
55,903,0,55,Relatives
55,904,0,55,Relatives
55,905,0,905,Relatives
55,909,0,55,School
55,912,0,912,Relatives
55,919,0,919,Relatives
55,927,0,55,Work
55,928,0,55,Work
55,937,1,55,School
55,938,1,938,Work
55,942,0,942,School
55,951,1,55,Relatives
55,957,0,957,Relatives
55,963,0,55,Work
55,967,1,55,Relatives
55,979,0,55,Work
55,986,1,986,Work
55,990,1,55,Relatives
55,991,0,991,School
55,993,1,993,Relatives
55,994,1,55,School
56,57,1,56,Relatives
56,58,1,56,Work
56,59,0,59,Work
56,61,0,61,School
56,63,0,56,School
56,64,0,64,Relatives
56,72,0,56,Work
56,75,0,75,School
56,76,0,76,Work
56,77,0,56,Work
56,79,1,56,Relatives
56,80,0,56,School
56,81,0,56,Relatives
56,84,0,84,School
56,85,0,56,Relatives
56,86,0,56,School
56,90,1,56,Relatives
56,93,0,56,Work
56,97,0,97,Work
56,99,0,99,School
56,105,0,105,Relatives
56,106,0,56,Work
56,109,1,56,Work
56,111,1,56,Relatives
56,113,0,113,Relatives
56,116,0,56,School
56,119,0,119,School
56,122,0,56,Work
56,125,1,56,Work
56,127,1,56,Work
56,131,0,131,Work
56,137,0,137,Relatives
56,143,1,143,School
56,144,0,56,School
56,145,0,145,School
56,150,0,56,Work
56,152,0,152,Work
56,154,0,154,School
56,155,0,56,Relatives
56,156,0,56,Relatives
56,157,0,157,Work
56,159,0,159,School
56,160,1,56,Relatives
56,163,0,163,School
56,168,1,56,Relatives
56,171,0,171,Relatives
56,173,0,173,School
56,177,1,177,School
56,183,0,183,Work
56,185,0,56,Relatives
56,192,0,192,Work
56,197,1,56,Relatives
56,201,1,56,Relatives
56,203,0,56,School
56,206,0,206,School
56,207,0,56,School
56,210,0,56,Work
56,218,1,56,Work
56,220,0,56,Relatives
56,224,0,224,School
56,226,0,226,Work
56,228,1,56,School
56,229,0,229,Relatives
56,238,1,238,Relatives
56,244,0,244,Work
56,248,0,248,School
56,256,0,256,Relatives
56,268,1,268,Relatives
56,272,0,56,School
56,273,0,273,School
56,277,1,56,School
56,281,0,281,School
56,294,0,56,Work
56,303,1,303,School
56,313,0,56,Work
56,317,0,56,Work
56,319,0,56,Work
56,324,0,324,Relatives
56,326,0,326,School
56,335,0,335,School
56,342,0,56,Relatives
56,355,0,56,Work
56,358,1,358,Relatives
56,359,0,56,Relatives
56,365,0,365,Relatives
56,381,1,381,Work
56,387,0,387,Work
56,389,0,56,Work
56,394,0,56,Work
56,401,0,56,Relatives
56,404,0,56,School
56,408,0,56,Relatives
56,416,0,56,School
56,430,0,430,Relatives
56,433,0,56,Relatives
56,437,0,56,School
56,438,0,56,Work
56,439,1,56,Relatives
56,440,1,56,Relatives
56,442,0,442,School
56,450,0,56,School
56,459,0,56,Relatives
56,460,0,460,School
56,464,1,464,Relatives
56,470,0,470,Work
56,473,0,56,School
56,476,0,56,Work
56,483,0,483,Work
56,484,0,484,Work
56,486,1,56,Work
56,487,0,56,Relatives
56,496,1,56,Relatives
56,503,1,503,School
56,507,0,56,Work
56,508,1,56,Relatives
56,509,1,56,Work
56,514,0,514,Relatives
56,520,0,520,Work
56,529,1,56,Work
56,531,1,56,Work
56,532,1,56,School
56,536,0,56,Work
56,545,0,545,Work
56,548,0,548,Relatives
56,553,1,56,School
56,559,0,56,Work
56,560,0,560,Work
56,564,0,564,Relatives
56,565,0,56,School
56,570,0,56,School
56,571,0,571,School
56,573,1,573,Work
56,576,1,56,Work
56,585,0,56,School
56,586,0,586,Work
56,588,0,588,Relatives
56,592,0,592,Work
56,596,1,596,Work
56,598,1,56,Relatives
56,599,0,599,School
56,604,0,604,Relatives
56,613,1,613,Relatives
56,623,0,623,School
56,628,0,628,Relatives
56,629,0,56,Work
56,632,0,56,Work
56,635,0,635,Work
56,637,0,56,Work
56,646,0,56,Work
56,647,0,647,School
56,648,1,56,Work
56,657,0,657,Relatives
56,666,1,56,School
56,669,1,669,Work
56,674,0,674,School
56,681,1,681,Relatives
56,683,0,56,Relatives
56,684,1,684,School
56,698,0,698,School
56,706,0,56,Work
56,709,0,709,School
56,714,0,714,School
56,717,0,56,School
56,722,1,56,Relatives
56,724,0,56,School
56,727,1,56,School
56,729,0,56,School
56,731,1,56,Work
56,742,1,742,Relatives
56,751,1,56,School
56,752,0,752,Relatives
56,755,1,755,School
56,758,0,758,School
56,759,1,56,Relatives
56,763,0,56,Work
56,765,1,765,Work
56,774,0,774,Relatives
56,776,0,56,School
56,777,1,777,School
56,778,1,56,School
56,780,1,780,Work
56,786,0,56,School
56,787,1,56,School
56,792,0,792,School
56,795,0,56,Work
56,803,1,803,School
56,804,0,56,Relatives
56,806,1,806,School
56,807,0,56,Relatives
56,812,0,56,Work
56,814,0,814,Work
56,816,0,56,Work
56,819,1,819,Relatives
56,826,0,826,Work
56,828,1,828,Relatives
56,832,0,832,School
56,835,0,56,Relatives
56,839,1,839,Relatives
56,848,0,56,School
56,850,0,850,Work
56,856,0,56,Relatives
56,860,1,860,School
56,870,0,56,Relatives
56,872,0,872,School
56,876,0,56,Relatives
56,882,0,56,Relatives
56,889,0,56,School
56,892,0,56,Relatives
56,897,0,897,Relatives
56,900,1,56,Relatives
56,902,1,56,School
56,903,1,56,School
56,904,0,56,School
56,910,0,910,Relatives
56,911,0,56,Relatives
56,913,0,56,Relatives
56,915,1,56,Work
56,921,0,56,School
56,924,1,924,School
56,926,1,56,Work
56,931,0,56,Work
56,932,0,932,School
56,934,0,56,Work
56,955,0,56,Relatives
56,957,1,957,Relatives
56,958,0,56,Relatives
56,964,1,964,Work
56,965,1,965,Work
56,970,0,970,Work
56,973,0,56,Work
56,977,0,56,Work
56,978,0,56,Relatives
56,983,0,56,Work
56,984,0,984,Work
56,998,0,998,Relatives
56,999,1,56,Relatives
57,66,1,57,Relatives
57,70,0,70,Work
57,74,0,57,Relatives
57,75,1,57,Work
57,77,1,57,Work
57,80,0,80,Work
57,82,0,57,Relatives
57,92,0,57,Relatives
57,94,0,57,Relatives
57,96,0,96,School
57,100,0,57,Work
57,102,1,57,Work
57,111,1,57,Relatives
57,112,0,112,Relatives
57,115,1,57,Work
57,116,0,57,Work
57,117,1,57,School
57,120,0,57,Work
57,122,0,122,Relatives
57,123,0,57,Relatives
57,124,1,57,Work
57,127,0,127,Relatives
57,129,0,129,Relatives
57,130,0,57,School
57,131,1,131,School
57,136,1,136,Relatives
57,140,1,57,Relatives
57,141,0,141,School
57,150,0,150,Work
57,152,1,57,Relatives
57,153,0,57,School
57,155,1,57,School
57,157,0,157,School
57,159,1,57,Relatives
57,161,1,161,Work
57,164,0,164,Work
57,167,1,57,Work
57,168,0,168,Relatives
57,170,0,57,School
57,174,0,174,School
57,182,0,57,School
57,184,0,184,Work
57,188,0,57,Relatives
57,190,0,190,Work
57,192,0,192,Relatives
57,194,0,194,Relatives
57,196,0,196,Relatives
57,198,0,57,School
57,205,0,57,Relatives
57,206,1,206,Relatives
57,214,0,214,School
57,232,0,57,School
57,233,0,233,Relatives
57,234,1,234,Relatives
57,249,0,249,Work
57,253,0,253,Relatives
57,254,0,254,School
57,256,0,57,Work
57,259,1,259,Work
57,262,0,262,School
57,268,0,57,Work
57,271,0,271,Relatives
57,274,1,274,Work
57,277,0,277,School
57,280,0,280,Work
57,282,0,282,School
57,283,0,57,School
57,288,0,57,Relatives
57,292,0,57,Work
57,302,0,57,Relatives
57,310,0,57,School
57,313,1,313,Work
57,316,0,316,Work
57,323,0,57,School
57,324,0,57,School
57,328,0,328,Work
57,338,0,338,Work
57,339,1,57,School
57,340,0,57,School
57,342,0,57,Work
57,348,0,57,Work
57,349,0,349,Relatives
57,352,1,57,Work
57,353,0,57,School
57,356,0,356,School
57,359,1,57,Relatives
57,360,0,360,Work
57,371,0,371,Relatives
57,382,0,382,Relatives
57,384,0,57,Relatives
57,391,0,391,School
57,394,0,57,Relatives
57,404,0,404,Work
57,407,0,57,Relatives
57,411,1,411,Work
57,412,1,57,Relatives
57,415,0,415,Work
57,424,0,57,Work
57,425,0,57,School
57,432,0,432,School
57,439,0,439,Work
57,441,0,441,Relatives
57,444,0,444,Relatives
57,449,0,449,Relatives
57,450,0,57,Work
57,451,1,451,School
57,453,0,57,Work
57,454,0,57,School
57,459,0,459,School
57,461,0,57,Relatives
57,468,0,57,Relatives
57,477,0,57,School
57,480,0,57,Work
57,481,0,57,Work
57,485,0,485,School
57,489,0,57,School
57,495,1,495,Relatives
57,498,0,498,Work
57,501,0,57,Relatives
57,507,1,57,Relatives
57,508,0,57,Work
57,510,0,57,Work
57,511,0,511,Relatives
57,523,1,57,Relatives
57,531,1,57,Relatives
57,536,0,57,School
57,551,1,57,Work
57,552,1,552,School
57,561,0,57,Relatives
57,564,1,564,Work
57,565,0,57,Work
57,568,1,568,Relatives
57,572,0,572,Work
57,596,0,57,Work
57,598,0,598,School
57,606,0,57,Relatives
57,607,0,607,Relatives
57,609,0,57,Work
57,614,0,57,Relatives
57,616,0,616,Work
57,622,0,622,Work
57,629,1,57,School
57,634,0,634,School
57,637,0,637,Relatives
57,640,0,640,Relatives
57,645,1,57,Work
57,647,1,57,School
57,650,0,57,Work
57,654,0,654,Work
57,668,1,668,Work
57,669,1,57,Relatives
57,670,1,57,Relatives
57,675,0,57,Work
57,678,0,57,Work
57,689,0,689,School
57,692,0,692,Work
57,693,0,693,Work
57,695,0,57,Work
57,698,1,57,School
57,699,1,699,School
57,700,0,57,Relatives
57,706,1,706,Work
57,708,1,708,School
57,714,0,714,Work
57,716,1,716,Relatives
57,720,0,57,Relatives
57,732,0,57,School
57,734,0,57,School
57,738,0,57,Work
57,739,0,57,Relatives
57,750,0,57,Relatives
57,751,0,751,Relatives
57,752,1,57,Relatives
57,758,1,758,Relatives
57,763,0,763,Work
57,765,0,765,Work
57,778,0,57,School
57,779,0,57,School
57,803,0,57,Work
57,814,0,814,School
57,817,1,817,Work
57,819,0,57,School
57,821,0,57,Relatives
57,830,0,830,Work
57,837,0,837,Relatives
57,844,0,57,School
57,850,0,57,Relatives
57,853,1,853,Work
57,854,1,854,School
57,871,0,57,School
57,876,0,876,Relatives
57,880,0,57,Relatives
57,884,1,884,Work
57,885,0,57,Relatives
57,888,0,888,Work
57,889,0,57,Work
57,899,0,57,School
57,900,1,57,School
57,902,0,902,School
57,903,0,57,School
57,911,0,57,Work
57,916,0,57,Work
57,917,0,57,School
57,918,1,918,Work
57,922,1,57,Work
57,930,0,57,Relatives
57,933,0,57,Work
57,934,0,57,Work
57,940,0,57,School
57,950,0,57,School
57,951,0,57,Relatives
57,955,1,57,Work
57,959,1,959,Relatives
57,960,0,57,Relatives
57,964,1,964,School
57,966,0,966,Relatives
57,967,0,967,School
57,968,0,57,Work
57,982,0,982,Relatives
57,985,0,57,Work
57,986,1,986,Relatives
58,61,0,61,Work
58,63,0,58,Work
58,67,0,58,School
58,70,0,70,Relatives
58,73,0,73,School
58,74,1,58,Relatives
58,79,0,58,Work
58,80,0,58,Relatives
58,81,0,81,School
58,87,0,87,Work
58,89,1,89,School
58,90,0,58,Relatives
58,96,0,58,Work
58,97,0,58,School
58,101,1,101,Relatives
58,102,0,102,School
58,103,0,103,Relatives
58,104,0,58,Work
58,105,0,105,Relatives
58,107,0,58,Relatives
58,108,0,58,Relatives
58,113,0,58,Work
58,117,0,117,School
58,121,0,58,Relatives
58,122,0,122,Work
58,123,0,123,Relatives
58,124,0,58,Relatives
58,127,0,58,School
58,128,0,58,Relatives
58,130,0,58,Work
58,131,0,131,Work
58,132,0,132,School
58,137,1,137,Relatives
58,139,0,139,Work
58,145,1,58,School
58,150,0,58,School
58,153,0,153,Work
58,156,0,156,Work
58,157,0,58,Relatives
58,158,1,158,Work
58,159,1,58,Work
58,163,0,58,Relatives
58,167,0,167,Relatives
58,171,1,58,School
58,174,0,58,School
58,175,1,175,School
58,177,0,177,School
58,178,0,58,Work
58,180,0,180,Relatives
58,182,0,58,School
58,189,1,58,Work
58,192,0,58,Relatives
58,194,0,194,Work
58,202,0,202,Relatives
58,210,1,210,Work
58,211,0,58,Work
58,212,0,58,Relatives
58,215,0,58,School
58,221,1,221,Work
58,223,0,223,School
58,224,1,224,Relatives
58,227,0,58,Work
58,228,0,228,Work
58,231,1,231,Work
58,232,0,232,Relatives
58,235,1,235,Relatives
58,237,1,58,Work
58,240,1,58,Work
58,248,0,58,School
58,249,0,249,Relatives
58,252,0,252,School
58,258,0,258,Relatives
58,263,1,58,School
58,273,0,58,Work
58,274,0,274,School
58,283,0,58,School
58,284,0,58,Relatives
58,300,0,300,School
58,301,1,58,Work
58,304,0,58,Relatives
58,306,0,306,School
58,308,0,58,School
58,311,0,58,School
